id,id,host_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
1.19853e+18,1.19853e+18,500343338,39.4632223,-0.371804006,3.0,1.0,1.0,1.0,68.0,11.0,365.0,7.0,11.0,365,365,10.9,365.0,3,15,15,193,1.0,1.0,0.0,0.09,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.7,2.9,1.0,0.0
1.19856e+18,1.19856e+18,31307039,39.45682912,-0.360527575,1.0,1.0,1.0,3.0,32.0,3.2,365.0,6.0,4.7,365,365,4.0,365.0,8,15,41,316,7.0,7.0,1.0,0.85,5.0,5.0,5.0,4.86,5.0,4.71,4.86,3.0,0.0,0.3,0.0
1.19856e+18,1.19856e+18,239754016,39.48056015,-0.329110064,1.0,1.0,1.0,2.0,104.0,3.2,30.0,1.9,12.0,30,30,12.0,30.0,4,4,4,4,5.0,5.0,0.0,0.47,5.0,5.0,5.0,5.0,5.0,4.8,4.8,1.0,0.0,1.0,0.0
1.19866e+18,1.19866e+18,571405109,39.47248421,-0.32907407,4.0,1.0,2.0,1.0,212.0,3.0,365.0,3.0,3.0,365,365,3.0,365.0,3,6,20,284,13.0,13.0,3.0,1.41,4.62,4.85,4.62,4.92,5.0,4.46,4.31,2.0,2.0,0.0,0.0
1.19902e+18,1.19902e+18,514226051,39.47714,-0.37887,2.0,1.0,1.0,2.0,104.0,3.2,60.0,1.9,20.0,60,60,4.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,13.0,13.0,0.0,0.0
1.19907e+18,1.19907e+18,307499269,39.473429,-0.3442491,1.0,1.0,1.0,2.0,104.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,0,0,0,0,13.0,13.0,0.0,1.24,4.77,4.77,4.85,4.92,4.85,4.54,4.69,1.0,0.0,1.0,0.0
1.1991e+18,1.1991e+18,589313604,39.46673,-0.32787,4.0,1.0,2.0,2.0,108.0,1.0,365.0,1.9,4.7,999,999,4.0,999.0,2,17,47,123,7.0,7.0,0.0,0.64,4.71,5.0,5.0,5.0,5.0,5.0,4.71,1.0,1.0,0.0,0.0
1.19917e+18,1.19917e+18,447724819,39.48892,-0.3856,2.0,1.0,1.0,1.0,52.0,11.0,240.0,2.0,11.0,1125,1125,10.5,1125.0,10,19,32,45,51.0,10.1,3.0,4.57,4.75,4.82,4.88,4.8,4.86,4.18,4.55,1.0,1.0,0.0,0.0
1.19917e+18,1.19917e+18,96263516,39.46692217,-0.3342418,4.0,1.0,1.0,2.0,78.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,0,0,0,171,5.0,5.0,0.0,0.48,4.4,4.4,4.0,5.0,4.6,4.6,4.0,1.0,1.0,0.0,0.0
1.19918e+18,1.19918e+18,550521861,39.4778,-0.34861,1.0,1.0,1.0,1.0,48.0,3.2,365.0,1.9,4.7,365,365,4.0,365.0,0,0,17,198,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,4.7,2.9,0.3,0.0
1.19919e+18,1.19919e+18,550521861,39.47579844,-0.347858248,1.0,1.0,1.0,1.0,52.0,6.0,365.0,6.0,4.7,365,365,6.5,365.0,1,10,12,56,1.0,1.0,0.0,0.11,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.7,2.9,0.3,0.0
1.19921e+18,1.19921e+18,40699703,39.4926082,-0.3755846,4.0,1.0,1.0,2.0,131.0,3.0,20.0,3.0,11.0,20,20,4.6,20.0,25,41,54,54,19.0,19.0,4.0,1.7,4.89,4.79,4.74,4.95,4.89,4.42,4.84,1.0,1.0,0.0,0.0
1.19928e+18,1.19928e+18,12044109,39.46218,-0.37922,5.0,1.0,2.0,2.0,104.0,1.0,242.2,2.0,4.0,1125,1125,3.3,1125.0,13,19,26,242,1.0,1.0,0.0,0.13,4.7,4.8,4.7,4.0,5.0,4.7,4.6,4.7,2.9,0.0,0.0
1.19929e+18,1.19929e+18,583824668,39.47805,-0.34578,1.0,1.0,1.0,1.0,49.0,4.0,30.0,4.0,6.0,30,30,4.0,30.0,15,45,58,58,5.0,5.0,0.0,0.45,5.0,5.0,5.0,5.0,5.0,4.8,5.0,6.0,1.0,0.3,0.0
1.19936e+18,1.19936e+18,406181870,39.45800086,-0.340221142,3.0,1.0,1.0,1.0,135.0,1.0,242.2,1.0,1.0,1125,1125,1.0,1125.0,8,15,30,290,11.0,11.0,0.0,1.0,5.0,5.0,5.0,4.73,4.91,4.91,4.91,1.0,1.0,0.0,0.0
1.19982e+18,1.19982e+18,12524685,39.4611034,-0.388503001,4.0,1.0,1.0,2.0,115.0,3.2,365.0,1.9,4.7,365,365,4.0,365.0,6,36,49,49,1.0,1.0,0.0,0.1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,9.0,9.0,0.0,0.0
1.1999e+18,1.1999e+18,31307039,39.45819159,-0.358856348,1.0,1.0,1.0,1.0,34.0,5.0,365.0,3.0,3.0,365,365,3.0,365.0,2,32,49,253,14.0,14.0,2.0,1.41,4.93,4.93,4.93,5.0,4.79,4.86,4.86,3.0,0.0,0.3,0.0
1.19991e+18,1.19991e+18,31307039,39.45635,-0.36071,1.0,1.0,1.0,1.0,32.0,3.2,365.0,1.9,15.0,365,365,15.0,365.0,22,52,82,357,7.0,7.0,1.0,0.77,4.57,4.71,4.86,4.43,4.57,4.86,4.43,3.0,0.0,0.3,0.0
1.19996e+18,1.19996e+18,490096460,39.46830919,-0.340781026,2.0,1.0,1.0,1.0,41.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,29,59,89,269,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,0.0,1.0,0.0
1.19998e+18,1.19998e+18,589616380,39.46903238,-0.344621279,2.0,1.0,1.0,1.0,36.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,30,60,90,365,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,0.0,1.0,0.0
1.20009e+18,1.20009e+18,583824668,39.479176,-0.3461193,1.0,1.0,1.0,1.0,33.0,4.0,30.0,4.0,6.0,30,30,4.0,30.0,15,41,54,54,2.0,2.0,0.0,0.19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,1.0,0.3,0.0
1.20057e+18,1.20057e+18,571721599,39.46985438,-0.392315714,2.0,1.0,1.0,1.0,28.0,2.0,30.0,2.0,6.0,30,30,3.4,30.0,28,58,88,178,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,0.0,1.0,0.0
1.20061e+18,1.20061e+18,578209206,39.47347,-0.34559,2.0,1.0,1.0,2.0,58.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,26,53,83,261,22.0,22.0,0.0,1.97,4.5,4.45,4.09,4.86,4.82,4.73,4.55,1.0,0.0,1.0,0.0
1.20065e+18,1.20065e+18,583824668,39.48016502,-0.346460952,1.0,1.0,1.0,1.0,36.0,11.0,30.0,6.0,11.0,30,30,10.9,30.0,12,29,42,42,4.0,4.0,0.0,0.37,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,1.0,0.3,0.0
1.20119e+18,1.20119e+18,505648333,39.46860398,-0.334017435,3.3,1.0,3.0,6.0,101.4,4.0,365.0,1.0,4.0,365,365,4.0,365.0,15,26,53,261,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,4.0,4.0,0.0,0.0
1.2013e+18,1.2013e+18,578264826,39.46363878,-0.351619447,4.0,1.0,1.0,1.0,116.0,5.0,365.0,1.0,3.0,30,30,1.6,30.0,6,10,32,45,6.0,6.0,1.0,0.61,4.5,4.2,5.0,4.2,4.2,4.6,4.6,5.0,5.0,0.0,0.0
1.20131e+18,1.20131e+18,589944473,39.47394,-0.37588,5.0,1.0,3.0,3.0,129.0,5.0,365.0,5.0,5.0,365,365,5.0,365.0,6,19,42,223,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,1.0,0.0,0.0
1.20131e+18,1.20131e+18,578264826,39.46341,-0.35134,4.0,1.0,1.0,2.0,127.0,5.0,365.0,1.0,3.0,30,30,1.7,30.0,4,11,31,44,11.0,11.0,3.0,1.02,4.91,4.91,4.91,4.82,4.82,4.82,4.82,5.0,5.0,0.0,0.0
1.20141e+18,1.20141e+18,586016883,39.46708887,-0.392820354,2.0,1.0,1.0,1.0,41.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,16,26,43,311,20.0,20.0,4.0,1.82,4.65,4.7,4.5,4.8,4.85,4.85,4.7,2.0,0.0,2.0,0.0
1.20196e+18,1.20196e+18,75284678,39.46808,-0.4089,2.0,1.0,1.0,1.0,40.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,29,59,89,269,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,2.0,0.0,2.0,0.0
1.202e+18,1.202e+18,154048802,39.44753774,-0.334079181,2.0,1.0,1.0,2.0,104.0,11.0,90.0,1.9,11.0,90,90,11.0,90.0,0,0,0,0,4.0,4.0,0.0,0.39,4.5,5.0,3.75,5.0,5.0,4.5,4.5,23.0,2.9,0.0,0.0
1.20202e+18,1.20202e+18,590130437,39.47156,-0.33067,2.0,1.0,0.0,1.0,113.0,1.0,242.2,1.0,5.0,1125,1125,2.4,1125.0,1,29,59,334,45.0,45.0,1.0,4.12,4.47,4.6,4.44,4.49,4.58,4.58,4.38,1.0,1.0,0.0,0.0
1.20212e+18,1.20212e+18,590175226,39.4524212,-0.336764,2.0,1.0,1.0,1.0,160.0,3.0,10.0,1.0,4.0,10,10,3.0,10.0,15,36,66,120,15.0,15.0,1.0,1.4,5.0,5.0,4.93,5.0,5.0,4.6,4.87,7.0,7.0,0.0,0.0
1.20217e+18,1.20217e+18,270472074,39.4803,-0.32923,2.0,1.0,1.0,1.0,50.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,22,36,59,331,4.0,4.0,0.0,0.36,4.5,4.5,4.75,4.25,4.75,4.5,4.5,1.0,0.0,1.0,0.0
1.20265e+18,1.20265e+18,590175226,39.4524212,-0.336764,2.0,1.0,1.0,1.0,88.0,3.0,10.0,1.0,4.0,10,10,3.0,10.0,21,51,81,138,15.0,15.0,1.0,1.36,4.8,4.87,4.93,4.6,4.8,4.33,4.87,7.0,7.0,0.0,0.0
1.20266e+18,1.20266e+18,498829518,39.46048398,-0.362146941,3.0,1.0,2.0,2.0,115.0,1.0,365.0,1.9,4.7,999,999,4.0,999.0,7,8,37,113,4.0,4.0,0.0,0.46,4.75,4.5,5.0,5.0,5.0,4.25,4.25,5.0,5.0,0.0,0.0
1.20268e+18,1.20268e+18,575351368,39.479172,-0.32915,3.0,1.0,1.0,1.0,69.0,1.0,30.0,1.0,1.0,30,30,1.0,30.0,6,17,38,38,22.0,22.0,1.0,2.01,4.45,4.5,4.55,4.55,4.77,3.77,4.45,4.0,1.0,0.3,0.0
1.20273e+18,1.20273e+18,590175226,39.4524212,-0.336764,4.0,1.0,1.0,2.0,162.0,3.0,10.0,1.0,4.0,10,10,3.0,10.0,24,47,77,130,5.0,5.0,0.0,0.48,4.6,5.0,4.8,4.8,4.8,4.0,4.6,7.0,7.0,0.0,0.0
1.20276e+18,1.20276e+18,21809847,39.4600572,-0.3714859,4.0,1.0,1.0,2.0,108.0,5.0,365.0,3.0,5.0,365,365,5.0,365.0,1,7,30,126,21.0,21.0,3.0,1.99,4.81,4.76,4.43,4.86,4.95,4.9,4.67,1.0,1.0,0.0,0.0
1.20281e+18,1.20281e+18,456135217,39.46113411,-0.368311599,3.3,1.0,3.0,4.0,199.0,3.0,365.0,1.0,4.0,365,365,3.0,365.0,1,10,12,55,60.0,10.1,3.0,1.2,4.85,4.92,4.87,4.88,4.95,4.77,4.88,4.7,2.9,0.0,0.0
1.20284e+18,1.20284e+18,590175226,39.4524212,-0.336764,4.0,1.0,1.0,2.0,100.0,3.0,10.0,1.0,4.0,10,10,2.9,10.0,24,54,74,127,13.0,13.0,0.0,1.19,5.0,5.0,5.0,4.92,5.0,4.85,4.69,7.0,7.0,0.0,0.0
1.20298e+18,1.20298e+18,372914839,39.46815211,-0.329682763,4.0,1.0,1.0,1.0,114.0,11.0,365.0,1.0,11.0,365,365,10.4,365.0,1,4,7,176,13.0,13.0,2.0,1.53,4.85,4.85,4.15,4.92,4.92,5.0,4.62,1.0,1.0,0.0,0.0
1.20326e+18,1.20326e+18,201741093,39.4723597,-0.3784015,6.0,1.0,2.0,2.0,104.0,4.0,242.2,4.0,4.0,15,15,4.0,15.0,13,28,46,284,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,3.0,3.0,0.0,0.0
1.20344e+18,1.20344e+18,417598729,39.47856924,-0.346660812,1.0,1.0,1.0,2.0,104.0,3.0,120.0,3.0,3.0,1125,1125,3.0,1125.0,0,0,0,0,19.0,19.0,0.0,1.7,4.63,4.63,4.63,4.74,4.79,4.74,4.47,5.0,0.0,0.3,0.0
1.20353e+18,1.20353e+18,561309948,39.47123288,-0.343693773,4.0,1.0,0.0,2.0,91.0,1.0,242.2,1.0,3.0,1,1125,2.6,248.5,9,30,53,308,6.0,6.0,0.0,0.87,5.0,5.0,4.83,4.67,5.0,5.0,4.83,4.7,2.9,0.0,0.0
1.20355e+18,1.20355e+18,590587713,39.45760381,-0.366000349,4.0,1.0,0.0,2.0,94.0,2.0,10.0,1.0,5.0,10,10,2.5,10.0,16,34,64,78,53.0,10.1,2.0,4.82,4.89,4.89,4.87,4.91,4.94,4.68,4.7,1.0,1.0,0.0,0.0
1.2037e+18,1.2037e+18,41387880,39.4774653,-0.350519829,2.0,1.0,1.0,1.0,124.0,9.0,300.0,1.9,9.0,300,300,9.0,300.0,30,60,90,90,2.0,2.0,0.0,0.2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,25.0,3.0,0.3,0.0
1.20379e+18,1.20379e+18,25417734,39.45714,-0.37103,3.0,1.0,1.0,1.0,120.0,3.0,365.0,1.0,5.0,365,365,3.3,365.0,1,15,31,172,44.0,44.0,4.0,4.26,4.98,4.95,4.95,4.98,4.98,4.84,4.91,5.0,4.0,1.0,0.0
1.20407e+18,1.20407e+18,590744579,39.47225,-0.33295,6.0,1.0,2.0,3.0,132.0,2.0,255.0,1.0,5.0,255,255,2.3,255.0,5,11,25,294,33.0,33.0,1.0,3.24,4.67,4.79,4.79,4.88,4.94,4.58,4.52,3.0,3.0,0.0,0.0
1.20407e+18,1.20407e+18,475596141,39.47042577,-0.332067271,4.0,1.0,1.0,3.0,151.0,3.0,45.0,1.0,6.0,1125,1125,3.4,1125.0,17,28,54,235,44.0,44.0,3.0,4.02,4.84,4.77,4.8,4.84,4.95,4.73,4.7,13.0,13.0,0.0,0.0
1.20409e+18,1.20409e+18,590175226,39.4524212,-0.336764,4.0,1.0,1.0,2.0,121.0,3.0,10.0,1.0,4.0,10,10,2.9,10.0,24,54,84,138,6.0,6.0,2.0,0.59,5.0,5.0,5.0,5.0,5.0,4.83,4.83,7.0,7.0,0.0,0.0
1.20413e+18,1.20413e+18,590175226,39.4524212,-0.336764,4.0,1.0,1.0,2.0,160.0,3.0,10.0,1.0,4.0,10,10,2.9,10.0,24,54,84,138,11.0,11.0,1.0,1.01,5.0,5.0,5.0,4.91,4.91,4.82,5.0,7.0,7.0,0.0,0.0
1.20417e+18,1.20417e+18,517981760,39.4825241,-0.3874456,1.0,1.0,1.0,1.0,22.0,11.0,365.0,1.9,11.0,365,365,11.0,365.0,7,37,67,103,4.0,4.0,1.0,0.44,4.75,4.25,4.25,4.75,4.75,5.0,4.25,5.0,0.0,0.3,0.0
1.20461e+18,1.20461e+18,589941556,39.47254984,-0.377541007,2.0,1.0,1.0,2.0,104.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,28,55,85,358,17.0,17.0,2.0,1.56,3.71,4.0,3.71,4.47,4.47,4.82,3.41,4.0,0.0,0.3,0.0
1.20492e+18,1.20492e+18,590967419,39.46353296,-0.336935073,5.0,1.0,2.0,4.0,101.4,2.0,365.0,2.0,2.0,365,365,2.0,365.0,29,59,89,269,2.0,2.0,0.0,0.18,3.5,4.8,3.5,4.0,4.8,3.5,4.6,2.0,2.0,0.0,0.0
1.205e+18,1.205e+18,25463575,39.45920867,-0.373675225,2.0,1.0,1.0,1.0,50.0,3.0,10.0,3.0,3.0,10,10,3.0,10.0,25,55,85,85,22.0,22.0,2.0,2.01,4.91,4.82,4.68,4.95,4.91,5.0,4.77,4.0,0.0,0.3,0.0
1.20505e+18,1.20505e+18,484242723,39.47298423,-0.392548665,1.0,1.0,1.0,1.0,26.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,29,59,89,269,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,0.0,1.0,0.0
1.20556e+18,1.20556e+18,525981096,39.46735,-0.35622,2.0,1.0,0.0,2.0,79.0,2.0,7.0,1.0,4.0,1125,1125,2.2,1125.0,2,6,10,242,46.0,46.0,5.0,4.71,4.93,4.91,4.93,4.93,5.0,4.78,4.85,2.0,2.0,0.0,0.0
1.20559e+18,1.20559e+18,425428991,39.45880727,-0.339117882,4.0,1.0,1.0,2.0,80.0,1.0,10.0,1.0,1.0,10,10,1.0,10.0,12,22,48,314,44.0,44.0,4.0,4.02,4.75,4.84,4.77,4.93,4.77,4.59,4.59,20.0,2.9,0.0,0.0
1.20562e+18,1.20562e+18,561309948,39.46968871,-0.345028603,4.0,1.0,0.0,2.0,91.0,1.0,242.2,1.0,3.0,1,1125,2.1,532.2,11,26,51,207,14.0,14.0,0.0,1.26,4.93,4.86,5.0,4.79,4.93,4.86,4.79,4.7,2.9,0.0,0.0
1.20563e+18,1.20563e+18,41387880,39.47614,-0.35137,2.0,1.0,1.0,1.0,119.0,3.0,300.0,3.0,3.0,300,300,3.0,300.0,0,13,31,31,4.0,4.0,0.0,0.41,4.75,5.0,5.0,5.0,5.0,5.0,4.25,25.0,3.0,0.3,0.0
1.20572e+18,1.20572e+18,189526611,39.4662593,-0.345805809,2.0,1.0,1.0,1.0,70.0,1.0,365.0,1.0,2.0,365,365,2.0,365.0,20,44,74,184,37.0,37.0,1.0,3.38,4.89,4.95,4.89,4.92,4.95,4.65,4.73,4.7,2.9,0.3,0.0
1.20574e+18,1.20574e+18,525981096,39.46733241,-0.356071629,2.0,1.0,0.0,1.0,78.0,2.0,7.0,1.0,4.0,1125,1125,2.2,1125.0,1,4,11,260,40.0,40.0,4.0,4.1,4.93,4.88,4.9,4.93,4.98,4.63,4.88,2.0,2.0,0.0,0.0
1.20579e+18,1.20579e+18,130356736,39.4657949,-0.3402043,5.0,1.0,2.0,2.0,208.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,27,51,81,81,4.0,4.0,0.0,0.6,5.0,5.0,4.5,5.0,5.0,4.75,5.0,1.0,1.0,0.0,0.0
1.20585e+18,1.20585e+18,85506198,39.46881669,-0.380720329,2.0,1.0,1.0,1.0,127.0,1.0,62.0,1.0,1.0,62,62,1.0,62.0,8,20,50,228,30.0,30.0,1.0,2.76,4.9,4.9,4.87,4.87,4.93,4.93,4.83,1.0,1.0,0.0,0.0
1.20587e+18,1.20587e+18,475596141,39.47050445,-0.332158466,4.0,1.0,1.0,3.0,141.0,3.0,365.0,1.0,6.0,1125,1125,3.4,1125.0,16,33,58,239,27.0,27.0,2.0,2.48,4.96,4.96,4.93,5.0,5.0,4.85,4.81,13.0,13.0,0.0,0.0
1.20591e+18,1.20591e+18,513333999,39.4585,-0.35151,2.0,1.0,1.0,2.0,104.0,1.0,10.0,1.0,1.0,10,10,1.0,10.0,0,0,0,0,4.0,4.0,0.0,0.37,4.5,4.75,4.5,4.75,4.5,4.5,4.0,2.0,1.0,1.0,0.0
1.20593e+18,1.20593e+18,184935311,39.4877,-0.35746,2.0,1.0,1.0,1.0,40.0,2.0,364.0,2.0,2.0,364,364,2.0,364.0,9,26,52,222,4.0,4.0,0.0,0.39,5.0,5.0,4.75,4.5,5.0,5.0,5.0,1.0,0.0,1.0,0.0
1.20595e+18,1.20595e+18,591279045,39.46708629,-0.342796196,4.0,1.0,2.0,3.0,101.4,4.0,365.0,2.0,6.0,365,365,4.2,365.0,10,11,33,128,19.0,19.0,3.0,1.82,4.84,4.84,4.89,4.68,4.89,4.79,4.79,1.0,1.0,0.0,0.0
1.20614e+18,1.20614e+18,417132225,39.46157582,-0.3438334,5.0,1.0,3.0,3.0,114.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,2,4,17,264,15.0,15.0,2.0,1.44,4.87,4.87,4.93,4.8,4.8,4.67,4.73,2.0,2.0,0.0,0.0
1.20629e+18,1.20629e+18,475596141,39.47053758,-0.332265754,4.0,1.0,1.0,3.0,147.0,3.0,45.0,1.0,6.0,1125,1125,3.4,1125.0,12,21,51,228,37.0,37.0,5.0,3.38,5.0,4.92,5.0,5.0,5.0,4.7,4.89,13.0,13.0,0.0,0.0
1.2063e+18,1.2063e+18,591365892,39.5,-0.333097432,4.0,1.0,1.0,2.0,198.0,2.0,242.2,2.0,2.0,365,365,2.0,365.0,23,48,73,338,3.0,3.0,0.0,0.28,5.0,5.0,5.0,5.0,4.67,4.67,4.67,5.0,5.0,0.0,0.0
1.20634e+18,1.20634e+18,591365892,39.5,-0.3333,4.0,1.0,1.0,2.0,194.0,2.0,242.2,2.0,2.0,365,365,2.0,365.0,22,42,72,340,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,5.0,5.0,0.0,0.0
1.20637e+18,1.20637e+18,578054867,39.4636177,-0.335391,1.0,1.0,0.0,1.0,87.0,1.0,365.0,1.0,4.7,1125,1125,4.0,1125.0,24,54,77,352,30.0,30.0,3.0,2.78,4.57,4.63,4.57,4.73,4.4,4.8,4.57,2.0,0.0,2.0,0.0
1.20642e+18,1.20642e+18,150101752,39.46521127,-0.330905803,3.0,1.0,2.0,2.0,92.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,14,24,39,133,15.0,15.0,1.0,1.41,4.53,4.67,4.2,4.93,4.8,4.6,4.33,1.0,1.0,0.0,0.0
1.20645e+18,1.20645e+18,491663354,39.5,-0.4,3.3,1.0,1.4,4.0,155.0,3.0,242.2,3.0,3.0,3,1125,3.0,931.0,11,19,27,117,2.0,2.0,0.0,0.2,4.0,5.0,3.5,5.0,5.0,5.0,4.5,10.0,10.0,0.0,0.0
1.2065e+18,1.2065e+18,96395434,39.47844285,-0.37639003,2.0,1.0,1.0,1.0,110.0,5.0,365.0,1.0,5.0,365,365,4.9,365.0,8,38,68,168,13.0,13.0,0.0,1.27,4.92,4.85,4.85,4.92,4.92,5.0,4.69,8.0,8.0,0.0,0.0
1.20652e+18,1.20652e+18,198684424,39.47519,-0.38607,4.0,1.0,2.0,4.0,110.0,10.0,365.0,1.9,10.0,365,365,10.0,365.0,13,19,44,94,18.0,18.0,0.0,1.75,4.44,4.72,4.5,4.61,4.44,4.67,4.5,3.0,3.0,0.0,0.0
1.20655e+18,1.20655e+18,443058651,39.44861,-0.33502,2.0,1.0,1.0,1.0,41.0,7.0,365.0,7.0,7.0,365,365,7.0,365.0,7,10,14,264,15.0,15.0,3.0,1.61,4.67,4.87,4.6,4.93,4.93,4.6,4.8,10.0,6.0,0.3,0.0
1.20657e+18,1.20657e+18,443058651,39.44895325,-0.333573251,2.0,1.0,1.0,1.0,45.0,11.0,365.0,5.0,11.0,365,365,10.9,365.0,0,5,15,263,12.0,12.0,1.0,1.32,4.42,4.42,4.58,4.92,5.0,4.42,4.25,10.0,6.0,0.3,0.0
1.20666e+18,1.20666e+18,579387059,39.47559272,-0.385294915,2.0,1.0,1.0,1.0,76.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,14,32,56,325,15.0,15.0,4.0,1.62,5.0,4.93,5.0,4.93,4.87,5.0,4.87,1.0,0.0,1.0,0.0
1.20669e+18,1.20669e+18,590967419,39.5,-0.395011604,3.3,1.0,3.0,5.0,101.4,4.0,365.0,4.0,4.0,365,365,4.0,365.0,16,37,56,228,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,2.0,2.0,0.0,0.0
1.20689e+18,1.20689e+18,23071733,39.45839039,-0.360512619,6.0,1.0,2.0,2.1,119.0,3.2,364.0,4.0,21.0,364,364,4.0,364.0,0,0,21,95,25.0,25.0,1.0,2.34,4.64,4.68,4.72,4.8,4.84,4.56,4.6,11.0,11.0,0.0,0.0
1.20717e+18,1.20717e+18,501323625,39.4689421,-0.3823481,4.0,1.0,1.0,2.0,227.0,1.0,365.0,1.0,1.0,1125,1125,1.0,1125.0,0,0,0,61,11.0,11.0,0.0,1.01,4.64,4.55,4.73,4.91,4.64,4.82,4.27,5.0,5.0,0.0,0.0
1.20718e+18,1.20718e+18,517487735,39.45797,-0.37059,6.0,1.0,3.0,2.0,104.0,3.0,242.2,3.0,5.0,1125,1125,3.1,1125.0,10,20,49,117,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,2.0,2.0,0.0,0.0
1.20719e+18,1.20719e+18,4738436,39.4799462,-0.3313064,4.0,1.0,0.0,2.0,92.0,4.0,11.0,2.0,4.0,1125,1125,3.5,1125.0,20,34,64,339,29.0,29.0,5.0,2.87,4.55,4.66,4.83,4.62,4.76,4.38,4.38,2.0,2.0,0.0,0.0
1.2072e+18,1.2072e+18,430386079,39.4609,-0.3308,1.0,1.0,1.0,1.0,14.0,3.2,180.0,1.9,4.7,180,180,4.0,180.0,0,20,32,295,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,15.0,8.0,0.3,0.0
1.20723e+18,1.20723e+18,430386079,39.46251,-0.33237,1.0,1.0,1.0,1.0,23.0,3.2,180.0,1.9,4.7,180,180,4.0,180.0,29,59,89,364,1.0,1.0,0.0,0.1,4.0,5.0,4.7,4.0,4.8,5.0,5.0,15.0,8.0,0.3,0.0
1.20723e+18,1.20723e+18,430386079,39.46247609,-0.331167484,1.0,1.0,1.0,1.0,26.0,3.2,180.0,1.9,4.7,180,180,4.0,180.0,0,0,0,262,2.0,2.0,0.0,0.2,4.7,4.8,4.7,4.0,4.8,3.5,4.6,15.0,8.0,0.3,0.0
1.20724e+18,1.20724e+18,430386079,39.46263981,-0.331419981,1.0,1.0,1.0,1.0,18.0,3.2,180.0,1.9,4.7,180,180,4.0,180.0,9,10,16,187,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,15.0,8.0,0.3,0.0
1.2077e+18,1.2077e+18,590744579,39.4745375,-0.333653055,6.0,1.0,2.0,3.0,127.0,2.0,365.0,1.0,3.0,365,365,2.1,365.0,8,11,36,304,32.0,32.0,2.0,2.95,4.81,4.84,4.81,4.91,4.94,4.31,4.72,3.0,3.0,0.0,0.0
1.2077e+18,1.2077e+18,590744579,39.47427,-0.33202,4.0,1.0,1.0,1.0,106.0,2.0,365.0,1.0,3.0,365,365,2.1,365.0,12,20,38,309,22.0,22.0,2.0,2.1,4.73,4.82,4.82,4.95,4.95,4.64,4.55,3.0,3.0,0.0,0.0
